relative_path,bytes,sha256,rows,start_date,end_date,columns
data/interim/sar_project/prices/600438.SH.csv,509667,34238aeffacf30c6f9fe6d7e106f9e8b4391bb2caa3f78f8e0223fdac79b10eb,2367,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600518.SH.csv,456657,d9f3019386f099ee26dd65135f5c961759a693c0187bd6f37d1deccfb429a4d2,2393,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600519.SH.csv,578898,d626ad54b10549d08e7d8c048cbb3a03d1381860d63164f08eb45d2d9532408e,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600570.SH.csv,547135,1fb7d904566e9b7b68b4219014b536df0e259729dacbd21d5478e56282dcfae7,2428,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600585.SH.csv,552063,9f9d08f18785345c346fa45f87476b8cb2e40d29782b24b6be5ba517456af1be,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600588.SH.csv,503861,80ef1c2c0cb0448f759eb9ed394203b1504eb9c5eab688999e9adea184cc5787,2428,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600637.SH.csv,530225,17ff5b5bdc279768299b99135eb5d23470072cd173cdb994b6212c7d5021def7,2421,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600660.SH.csv,551180,2b803755cec267e7548ccf179b82f0290495f06dad49f364dfab1b69cfc3484f,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600690.SH.csv,551846,04716f61a0bad4f6fedfa5b8c21b5f33666babc1fb63d473d3a658b7aca02c2b,2408,20160201,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600703.SH.csv,554408,a7433c46cb8de4849a1908af15cbac35eca14c417b32b0d417f06fb30684d6c2,2429,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600809.SH.csv,551791,de4803b185076229329176118dd4fa7962c14cac43770d359f25860172b5545e,2418,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600837.SH.csv,492465,0bc8639491c06804794437b22d3f0d792f45b845836f29296c00a65bdf59073a,2189,20160104,20250205,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600887.SH.csv,554342,4b24dfa81dc0e9ec737648a06f169e02a5d9a0c036bef02fd0458cfa9dd2dc19,2406,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600900.SH.csv,544816,9ad5f6c702940145cd7a5223bd3d0133bf79bfdea04e7f5280ef539cb0aa6452,2413,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600919.SH.csv,493750,7048772217ece8f0670561da564e828bfe9302d87f8cea6070508e236506bbdc,2282,20160802,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600941.SH.csv,217921,a38bcf1dc3b15c426446b4541f7da149d3eae9f5a3beab5dccceb1b60537076a,968,20220105,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600958.SH.csv,539159,33575b287003dd48f4e2008bd008bc93ad73c4cdb1ce04d46061e2841eb2d87c,2418,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/600999.SH.csv,552016,b4f95b075673b470332c310120dbb82186a92e0a0c2c9ec1143de059b513ba41,2424,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601006.SH.csv,527947,69d3bcfc77b4a99f8379a4122725b4f95a5e2f6b2dbad36ef173794617a3eab8,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601009.SH.csv,535939,1f5b0eaf974e7a8cbb38f543437663140da4bbe6d3d25779b7f427ee39c7b047,2428,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601012.SH.csv,528656,a27f999d77f78c7bc3b3edcf0113334e7aef07d572f8ea8b1bbf42b20edf3379,2423,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601088.SH.csv,535537,ac10a6d2c5d851fd28bcf5546f575f591f9d4a241308a676cdfa799b8a1f023d,2356,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601138.SH.csv,414283,a2dc98e9d659453d1856639fef1b9a83ae6b389da173fbcdaea3f090a3b68180,1838,20180608,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601166.SH.csv,549493,755446f91b657adeb3d82a9b15ae93f479874a07ab5f985047d1e4bb4373c674,2425,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601169.SH.csv,523865,74c33f97c1c34639667a31a279aa6a7d76ddf71ea6f7fbd69c1d922a7779490d,2422,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601186.SH.csv,527465,c2fc2b13ff8ba8b2a1d344d8ad3a7a08ce66c87da7e1c6684dd57a6181aeb307,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601211.SH.csv,552905,7da2d0877d64143e36f7fb462cb65a2c04286a7a630d285f9d12c3bee8c04dba,2411,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601225.SH.csv,540765,5b4112afde81962d00aa90eee4b3366fa5e5e860fca4c4fa776252560d322402,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601229.SH.csv,485577,295492047b5d936ee9938a086dc0c42a1ca6ef83559ed302c832574a11aed9a7,2219,20161116,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601288.SH.csv,540379,73378145c6cffdf96f448bb9f52c3328b47c4a4609b535946f85de0972343e89,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601318.SH.csv,550060,9b771f3180208682da2ee4feb0ac355d6118104d1e05c7be589426de72011697,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601328.SH.csv,537092,f4189720c4cdd2b84cc3d4368feb1f767a7b5394842c00a15e846d1d0e4a7c25,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601377.SH.csv,528162,c2ace0ebca5951288b3b2906f65029329e2d1d58799351c7310e086c0d6d4eb1,2415,20160107,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601390.SH.csv,515417,5919c5b2c6420019164449515b45627b53696cc21313dcf4144c69d0302ba0ca,2356,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601398.SH.csv,537430,baee643153879a3e3cdc7392b32606d68f3c4e58c2a264d4f20218364d18eea9,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601600.SH.csv,508071,1d63cdcec5e203e7de1fd7ed7b034c50b3d4b38736e3f39b905c72d238720a95,2321,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601601.SH.csv,548500,b16ee7e209271a651f9ac64dbb83bfd854b576f943b894400e7f0e7cbf5bae3b,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601628.SH.csv,550566,d0a0040e6a857187d0137862a8a536fbb89225acdb9e7d2d9eca09bb1faa0d94,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601668.SH.csv,525975,6492bbc2a6a403145d735d3a147e2402858a56e42282d90c1bef3a6f39dfc6eb,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601688.SH.csv,560654,76230b9c3d756a60a92a50f7af9b0240a961f0964cebf96cd6484083e6eb0901,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601728.SH.csv,229122,6a8c18b107bc897cf333dac175a91f8b7fbeb3c0cb3ef70a8be3c6c7dcb29f21,1058,20210820,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601766.SH.csv,529512,80f50b18a368d1113b54e33b999f27cf66f86794ada04ce6235b68ee6fbc6f2a,2420,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601816.SH.csv,312217,cb1840c53e5e3ad02a6275744ae0c058ec63f9c044bd9e7b87246c782aa78583,1445,20200116,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601818.SH.csv,529261,15861a04b425dcc4b1d6e18ee7f79d0bfc4405f3e8ae3f16904c73c1b91d97b5,2429,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601857.SH.csv,528872,b9138724a9f6158afe3d8bab59bddb110a51f91d6e6be516ec0f8a8bb46b6751,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601888.SH.csv,555840,bcd479d30120cdac5c75c29bbb830205e7e0e7d9fd9c63cf8c0da71d27516b5f,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601899.SH.csv,543307,f2b60de84ede1e8fbc58f6caf21dbfe6e99756b84bd10b8b4c2b416fb1578c57,2424,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601919.SH.csv,532659,a9a7e0c14757ac0b8899da66f5f618000a625c2fb0805abebd91141553d6290e,2380,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601939.SH.csv,531567,0ebbe43ec6ce4d19a3da860b23253da1df14475a4d0a0a7321a81901e5ab5229,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601985.SH.csv,522638,19f002570c157e7fc0ff5bd0f9d53dfbf0d4ae3c0c0164d74d674a18bab4b2ed,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601988.SH.csv,537228,80741756e7314f7873cfa34da9416dee689fc0de8fd5a7d0decec43e8ab71aff,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/601989.SH.csv,478426,753271ccf8570094ac23463c6cfbb178bda3061a3e7f56ceaf287cf36e59eb07,2196,20160104,20250812,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/603019.SH.csv,540639,325bacc43707786e147db42aad4f3088a9c916ea0382ae66dee1d4d10b74279d,2417,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/603259.SH.csv,420912,aeddd44a455143f092ec63902c0e3ed9801d9f10fdded9fefd0cfd04ae3de726,1861,20180508,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/603288.SH.csv,547189,4684346f39546f3c48b40f6945039018007e001bc24d591e196053a388504070,2430,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/603501.SH.csv,447642,2d3ae4c4574edd449ae29576dd63ba9c94cb93ea7d30aadb48d5751f67ab8ce0,1936,20170504,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/603799.SH.csv,497596,fbc13000ba2f0d066cd16c6009a02f9cd8daa532237955ef13588f3f83f59483,2418,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/603986.SH.csv,473661,db614693f13de32e4e780505f6b85eeaf85b5d25f4ff002c44022c873eb0e939,2070,20160818,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/603993.SH.csv,521733,010549d1cbb723738203514fde69e53c589d8e63553b6968d25460285f4195cf,2411,20160104,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/688008.SH.csv,349373,d3e3f9347fc174e252d3883eb79adbed81b18247ac6741663f808bb35a6c3a0c,1566,20190722,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/688012.SH.csv,354364,2c53cb2230e36d97b49d7ad707ce2461286c8342641cff02af71563c9c32a8d8,1557,20190722,20251218,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/688041.SH.csv,173623,4c7b10f4bd802d7fe82ecaec9e479823eee4163ba55641def1eef234ce0e06ce,812,20220812,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/688256.SH.csv,191486,e45a2d82194eed4be0e6cd74a920616753e7c087c408fc6f6310cf7d817efe01,1325,20200720,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/688981.SH.csv,181975,fe7953c1ea9d29942a75c18e2b7b17a4702b19d24284fa539388435a803493de,1321,20200716,20251231,ts_code|trade_date|open|high|low|close|pre_close|change|pct_chg|vol|amount|adj_factor|up_limit|down_limit|open_adj|high_adj|low_adj|close_adj|pre_close_adj|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/AAA.csv,16863,9f03cbe12df880474e366ef703daa1019dd52401968ffe4df659d6b0b75d2133,131,20160104,20251222,trade_date|open_adj|high_adj|low_adj|close_adj|vol|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/BBB.csv,16820,bf6de53a3297cf27de28ec9d74f68d72e8ec732bc13f99ff86f1d581ac0050f7,131,20160104,20251222,trade_date|open_adj|high_adj|low_adj|close_adj|vol|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/CCC.csv,16761,b0f7cf6bfab3d618e3596914d69b5fe8d6aabe58ad8efff1973548819e3696d6,131,20160104,20251222,trade_date|open_adj|high_adj|low_adj|close_adj|vol|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/DDD.csv,16701,f90f71be7151a0720dd06d25552a24244cc27c3c0baa03908baae067616afa10,131,20160104,20251222,trade_date|open_adj|high_adj|low_adj|close_adj|vol|up_limit_adj|down_limit_adj
data/interim/sar_project/prices/EEE.csv,16554,f048a0a98499f5a0904b0a49ecfadf9c6a51ac48f013351557307aa22356491c,131,20160104,20251222,trade_date|open_adj|high_adj|low_adj|close_adj|vol|up_limit_adj|down_limit_adj
