trade_date,cash,positions_count,portfolio_value,turnover,benchmark_value,equal_weight_value
20210421,117106.44852188836,10,1027926.0312078772,0.0,1469774.4597667232,2358037.853696581
20210422,117106.44852188836,10,1021833.9657795138,0.0,1467035.567092954,2350459.518342283
20210423,117106.44852188836,10,1030572.3222410751,0.0,1480356.1258069966,2383472.513259015
20210426,294746.50368097285,7,1020393.4426578386,0.17431637679870124,1463574.6069071842,2358165.2114184126
20210427,294746.50368097285,7,1029359.4827035631,0.0,1467403.3894193198,2371293.9725895743
20210428,370260.88776504423,6,1037653.0437062428,0.0728689430705478,1475683.0238638858,2388276.5793549707
20210429,370260.88776504423,6,1036370.1862315831,0.0,1488633.8000698863,2411463.273266945
20210430,370260.88776504423,6,1034432.5608746704,0.0,1476907.2437994983,2396343.323114808
20210506,370260.88776504423,6,1024432.3502542466,0.0,1458929.8987721824,2358947.812422928
20210507,370260.88776504423,6,1015495.3284534445,0.0,1440172.1996541894,2322286.6068841848
20210510,72.44850760139525,23,1016694.7320756441,0.5055470251618185,1439125.6067699138,2325539.5629768646
20210511,72.44850760139525,23,1035085.6100040806,0.0,1447957.2341398385,2339109.6842884393
20210512,72.44850760139525,23,1044864.3115954496,0.0,1454151.5811949624,2344770.710776415
20210513,72.44850760139525,23,1042047.6605415782,0.0,1439284.669747726,2318148.548840582
20210514,20114.497128951032,22,1064384.4751283799,0.018854218253501635,1473188.9809424796,2372710.0521575664
20210517,20114.497128951032,22,1084833.0980124564,0.0,1494634.290922439,2417937.6858791127
20210518,20114.497128951032,22,1077027.22954702,0.0,1495388.3843438907,2416376.4076092187
20210519,20114.497128951032,22,1073839.735031254,0.0,1490969.5294947093,2411082.260817809
20210520,20114.497128951032,22,1082442.0793216715,0.0,1495045.5543339013,2421039.2681554304
20210521,94760.48403068192,21,1062285.1449248958,0.07036072504423103,1479979.9150561034,2395398.3259308697
20210524,94760.48403068192,21,1054086.9172394944,0.0,1486160.021967871,2396490.09260907
20210525,230543.5351548664,19,1081120.6951416286,0.12575820578931293,1533115.1651127327,2473911.013091744
20210526,230543.5351548664,19,1068363.304714349,0.0,1533724.7527879404,2464659.359254809
20210527,230543.5351548664,19,1065458.6404595613,0.0,1538809.752318938,2465511.1429714123
20210528,230543.5351548664,19,1065930.5799087312,0.0,1533867.7019193235,2453224.2745844084
20210531,252526.49136812997,18,1081360.0191944253,0.02035545134384945,1536888.9760593208,2463995.155475156
20210601,252526.49136812997,18,1081689.6533574075,0.0,1539803.362645544,2475116.848162334
20210602,252526.49136812997,18,1071253.716924821,0.0,1524898.4294390231,2448080.847056415
20210603,252526.49136812997,18,1070711.5263524924,0.0,1514899.1679662957,2426638.6784550846
20210604,252526.49136812997,18,1076941.2802182203,0.0,1522679.8496955752,2435353.02417051
20210607,1742.8667388773029,29,1081598.6547735399,0.23179430835933604,1521339.402517023,2435439.6670676535
20210608,1742.8667388773029,29,1063462.7562440566,0.0,1508220.4254274536,2410042.328016591
20210609,1742.8667388773029,29,1068972.2131538293,0.0,1509469.4070698333,2418756.8892808002
20210610,1742.8667388773029,29,1093137.7047961217,0.0,1519563.4202656609,2443607.3031807593
20210611,1742.8667388773029,29,1085202.3992536778,0.0,1506083.3950069908,2429198.372504555
20210615,80252.3202752689,28,1083793.6204769374,0.07253378059660574,1489322.8904077988,2400473.5821412904
20210616,92618.75322741867,27,1057477.97056046,0.011709492382995908,1464512.5250132151,2352181.731835108
20210617,115846.84283736577,26,1075884.907392736,0.02161785640192079,1470681.7644471587,2363596.884588642
20210618,152974.56287949244,24,1076586.3125700052,0.0345314151514319,1470847.025058213,2361104.142220752
20210621,173241.6004078139,23,1071134.5006699765,0.018945724332745467,1467364.73348361,2346053.119872421
20210622,192850.53078287275,22,1077145.614677235,0.018228227362424996,1476523.653541117,2367365.60460755
20210623,203700.86366426796,21,1061269.75996234,0.010237224393784987,1483798.0895262246,2377068.795447886
20210624,412497.76875497086,19,1061549.3048051153,0.1969467583343161,1486271.3775828201,2386866.827506682
20210625,412497.76875497086,19,1077188.8129523208,0.0,1510483.829913652,2431935.4681752766
20210628,425870.09937171487,18,1079470.8838980813,0.012403981871979762,1513883.0155504094,2441604.6581966095
20210629,425870.09937171487,18,1071714.1652254784,0.0,1496236.797095426,2411560.3152127415
20210630,451857.00430683634,17,1076153.410477679,0.02417938895442801,1505892.5655555378,2431272.7681772886
20210701,451857.00430683634,17,1073067.413566018,0.0,1507513.520497245,2439242.0955800773
20210702,451857.00430683634,17,1051679.6908742047,0.0,1464693.0635108661,2362216.872866466
20210705,516306.8032284437,14,1054382.4747914802,0.06120520234833062,1466040.746065901,2361358.5342003196
20210706,2535.7558638613846,22,1037649.9497020917,0.7757368963763477,1465265.8689534375,2356800.8657070673
20210707,113304.75301686794,19,1068212.836972661,0.1038306042145284,1481807.9574266986,2393141.069967595
20210708,113304.75301686794,19,1063204.6972907186,0.0,1466751.0813140434,2368981.779918248
20210709,113304.75301686794,19,1061463.1006650883,0.0,1461325.8461311576,2354287.84142292
20210712,178215.7054721369,17,1084911.5095688615,0.05990852337956515,1479564.9618908972,2391288.5076509095
20210713,244140.10119620408,15,1079083.157356,0.061172494951641856,1482271.8286552157,2400176.2864672355
20210714,244140.10119620408,15,1059958.9555226662,0.0,1465260.276670419,2380817.4882686883
20210715,244140.10119620408,15,1078838.0460377205,0.0,1484970.969997632,2415867.9674911005
20210716,244140.10119620408,15,1044713.0985157858,0.0,1468629.4254056034,2379170.3478104034
20210719,244140.10119620408,15,1048885.8304679957,0.0,1474026.209127978,2397431.8622018667
20210720,345110.21466891374,13,1057975.1396001019,0.09556136216967333,1472728.9147725112,2392072.434115749
20210721,345110.21466891374,13,1087549.0816765977,0.0,1482832.1235264982,2409846.488109441
20210722,345110.21466891374,13,1086975.4783350637,0.0,1485054.3065450867,2402786.061512197
20210723,373243.98570552963,12,1074006.010851013,0.026229268982028715,1467031.156684182,2358074.2004944137
20210726,470480.65167870815,10,1063319.7964069608,0.09156533952608996,1419776.5957882267,2268568.9910807754
20210727,470480.65167870815,10,1032919.9432557028,0.0,1369623.0414974496,2177343.771999092
20210728,571156.6373241828,8,1040444.2456440052,0.09688845434317896,1372266.2888358831,2193044.9405226866
20210729,650439.4223230676,5,1072493.2324818221,0.07402003516422802,1398149.9113507837,2233511.264807595
20210730,650439.4223230676,5,1068365.684112503,0.0,1386877.396574329,2196052.045561137
20210802,650439.4223230676,5,1075246.3429096595,0.0,1422208.6623772127,2257380.93148555
20210803,2030.8173905935255,12,1048230.4698814771,0.6183889510133781,1422416.8740279444,2259122.095766788
20210804,2030.8173905935255,12,1115451.3921541052,0.0,1435212.7094028932,2296349.000712627
20210805,2030.8173905935255,12,1113357.9505502935,0.0,1426513.6537319466,2284882.341174218
20210806,2030.8173905935255,12,1104555.73096044,0.0,1418700.138959585,2272977.5932471207
20210809,2030.8173905935255,12,1086298.3983526693,0.0,1437148.3311560904,2294183.1523489123
20210810,76615.11723701433,11,1069411.6551013028,0.06983408614588973,1453747.985553,2309953.310102927
20210811,116896.55022537273,10,1051056.181407531,0.0383746061618372,1445732.1685011373,2293616.4024380767
20210812,116896.55022537273,10,1041226.8804682292,0.0,1433628.133127007,2273356.2455526944
20210813,325410.28358064574,8,1018922.0195658872,0.2049078830826508,1425738.9784028912,2253655.753992919
20210816,563556.6416529728,5,1016748.866494507,0.23452826866794754,1424322.0841389536,2242225.1580771604
20210817,563556.6416529728,5,1004080.3878638343,0.0,1394439.6333514766,2191602.207482974
20210818,664544.1584265168,4,1010198.8902184339,0.10009808208613903,1410823.004761339,2211052.4219389055
20210819,664544.1584265168,4,1019310.4039409531,0.0,1401570.0824619604,2204084.13203742
20210820,664544.1584265168,4,1015153.0667175691,0.0,1374798.728257189,2150680.1281929044
20210823,752572.6115240307,3,1023499.493768242,0.08611927957458809,1393999.9761319056,2185967.759444753
20210824,752572.6115240307,3,1024478.816041482,0.0,1409137.1908670985,2219918.068397118
20210825,752572.6115240307,3,1030065.3089288601,0.0,1411952.6459310576,2221311.148395495
20210826,752572.6115240307,3,1025626.5619398877,0.0,1384121.582920499,2176937.1873267884
20210827,752572.6115240307,3,1030472.073085495,0.0,1391453.21008864,2193932.513835122
20210830,752572.6115240307,3,1040636.1298962734,0.0,1387482.97740758,2194303.290214179
20210831,6192.081278077967,14,1037179.2500762137,0.7194095747539797,1385274.7750965375,2165132.1572749875
20210901,161765.87684249462,12,1024405.5346892719,0.1520650752905746,1403679.958600963,2181593.45275539
20210902,230502.00413063858,11,1041894.280486213,0.06605814222990569,1403666.2949816291,2167773.52040776
20210903,230502.00413063858,11,1020523.0584020801,0.0,1396070.9080731869,2145700.1583344014
20210906,230502.00413063858,11,1028543.2812632641,0.0,1422205.8374095021,2195020.8290035585
20210907,290248.37719148817,10,1037469.8631415439,0.057663500959421014,1439243.0447133004,2222096.5700952215
20210908,290248.37719148817,10,1025509.921325474,0.0,1433276.8858662888,2208499.034666892
20210909,290248.37719148817,10,1023686.4594037283,0.0,1432666.0298382312,2200498.115607253
20210910,290248.37719148817,10,1038230.205490328,0.0,1445207.9063812618,2231524.2518344875
20210913,290248.37719148817,10,1028043.3354564435,0.0,1438905.893464933,2210926.941127377
20210914,290248.37719148817,10,1007642.962661038,0.0,1417430.921324015,2183317.0902197105
20210915,385633.39207142964,9,1005109.2555394175,0.0950236765639341,1403063.0778968702,2152514.9182620957
20210916,385633.39207142964,9,987308.394808922,0.0,1385876.6373498435,2123247.7375143496
20210917,385633.39207142964,9,991031.2322131924,0.0,1399783.0886017682,2152169.695391164
20210922,431375.390147994,8,980843.9985297513,0.0466960496748937,1389932.3973696437,2130315.2637204602
20210923,505217.9447587312,7,984963.7864786924,0.07506740440927996,1398991.9535118702,2141854.2301329123
20210924,505217.9447587312,7,986252.303300831,0.0,1397905.782253449,2151144.3478779485
20210927,505217.9447587312,7,986060.3172146659,0.0,1405960.4281982281,2172384.906567496
20210928,505217.9447587312,7,991000.2438299109,0.0,1407822.0819193362,2164201.293712769
20210929,505217.9447587312,7,990927.0101323209,0.0,1393437.8363837507,2153119.5490356954
20210930,1898.6370960499116,24,991903.6932545742,0.507275414515868,1402793.2358281314,2174411.5240832404
20211008,70474.31443789598,23,1007137.203444376,0.06817833908956021,1421114.6792182862,2199319.9312461866
20211011,70474.31443789598,23,1007061.7114075177,0.0,1422916.5762244605,2201308.4772944236
20211012,124853.51083539032,22,1000108.5214179431,0.0544440730252763,1407824.6474512364,2187884.2223803736
20211013,151492.8957970649,21,1006463.9855413463,0.0265027478623004,1424045.7273487602,2223089.6264958763
20211014,151492.8957970649,21,995609.2709189443,0.0,1416407.7641412548,2204230.8203522027
20211015,151492.8957970649,21,1004182.9097197113,0.0,1421739.4871276887,2216071.997335987
20211018,151492.8957970649,21,993743.478967799,0.0,1405212.5324100186,2192214.3540537087
20211019,151492.8957970649,21,1003449.3202294317,0.0,1419034.0904996279,2221578.9156484697
20211020,151492.8957970649,21,995359.2737048019,0.0,1415419.688445265,2212583.5159223657
20211021,151492.8957970649,21,999088.9831603358,0.0,1420559.6883680108,2223147.5749166147
20211022,151492.8957970649,21,1011528.6400474792,0.0,1429700.4190926077,2245390.928499979
20211025,151492.8957970649,21,1010857.7176031205,0.0,1435407.4592176995,2249480.0735803703
20211026,186395.01211471928,20,1005268.9205543434,0.03476437738764695,1430672.7268565816,2238215.6866145264
20211027,186395.01211471928,20,990340.4923412714,0.0,1411954.7214175386,2209180.0453707944
20211028,262612.0913220803,19,987563.1058796588,0.07727738099013286,1402146.2029176613,2196966.4128685216
20211029,330314.5465829836,18,997052.6346289872,0.06799097727077699,1415011.94183034,2217069.366481731
20211101,330314.5465829836,18,990474.7449552116,0.0,1409798.7233567347,2206962.039030661
20211102,330314.5465829836,18,981688.4772296223,0.0,1395143.6556615725,2177503.655442315
20211103,417390.2985491922,16,980919.9729266962,0.08888502650547578,1389743.4127950626,2169136.7801750894
20211104,1133.5332761889877,26,993148.1339795713,0.47499641655065533,1403473.332391293,2197163.564518967
20211105,36668.94890062016,25,988121.2051962401,0.03600942031266476,1395864.339515919,2184110.756831183
20211108,64331.38640170644,24,991426.0371876112,0.027937984722272404,1397545.9736109965,2188792.356777092
20211109,89573.31799659465,23,992269.4628088817,0.025471698734744565,1397132.2887986398,2187427.2767189383
20211110,89573.31799659465,23,981212.483571879,0.0,1389766.6467131702,2165649.1576348906
20211111,89573.31799659465,23,995253.616286266,0.0,1412095.5374100383,2202501.0412846636
20211112,89573.31799659465,23,995789.8378849067,0.0,1409132.780458326,2197156.0568456985
20211115,89573.31799659465,23,996057.4366775379,0.0,1407404.015524408,2195852.994959428
20211116,89573.31799659465,23,998478.4886585234,0.0,1407675.8177748236,2201507.0929896953
20211117,89573.31799659465,23,995942.3870689501,0.0,1408377.3898578237,2202775.6395963435
20211118,89573.31799659465,23,987970.5200074721,0.0,1394501.638510098,2180257.1603237437
20211119,89573.31799659465,23,995278.2983685476,0.0,1409617.8101184694,2201291.3004706725
20211122,89573.31799659465,23,1000629.8259589644,0.0,1416058.0158429954,2210768.711488927
20211123,167689.20576186234,22,999058.4831834631,0.0782912831667466,1416330.9134890535,2206867.2261728905
20211124,167689.20576186234,22,995832.3399564173,0.0,1417285.6949227434,2203590.144312564
20211125,167689.20576186234,22,997404.7040716085,0.0,1411458.103624543,2196102.4122115932
20211126,167689.20576186234,22,991289.118192642,0.0,1400989.839859499,2183227.8808607375
20211129,237044.7817283192,21,987445.4687104308,0.07032880070775256,1398480.9514445125,2178650.321296651
20211130,317840.9189266875,19,979774.6633944698,0.08257134208763088,1392889.5332121362,2165295.3194107763
20211201,341957.4738667216,18,975852.9202410606,0.024745478309909533,1396298.231495265,2160541.2652931185
20211202,2514.107039507857,19,984079.3324322763,0.5264319115916475,1399847.3133778765,2170957.088183817
20211203,26608.667894393035,18,996696.2416456786,0.024205894984588187,1412777.1617618597,2189856.5231594313
20211206,86761.27740471449,16,981095.2005071517,0.06139150376210938,1410356.7409581286,2186957.971680897
20211207,86761.27740471449,16,980996.6354366242,0.0,1418854.8780072283,2199954.4644866516
20211208,117695.63230455368,15,994912.7420968309,0.031133003526559896,1440136.7722530055,2236707.6596846757
20211209,117695.63230455368,15,1002270.6241306511,0.0,1463993.4227833413,2270113.0391561794
20211210,117695.63230455368,15,995176.4912565557,0.0,1457198.2512181518,2264136.945113726
20211213,117695.63230455368,15,999065.8644406073,0.0,1465466.6146180776,2272730.301871283
20211214,117695.63230455368,15,991034.7392084581,0.0,1455635.3234193109,2250217.006176097
20211215,117695.63230455368,15,988154.0754412061,0.0,1443010.5427218422,2227202.700447663
20211216,117695.63230455368,15,1000354.0942155067,0.0,1451322.0012924515,2238574.2943405346
20211217,117695.63230455368,15,989051.966658143,0.0,1428269.054075705,2201418.881127691
20211220,117695.63230455368,15,975251.148225446,0.0,1406839.050808543,2169785.750151749
20211221,165071.9003601443,14,978951.1146830937,0.04845792263031813,1416371.1548658253,2181538.7272419115
20211222,229868.00557228335,13,986209.9497253816,0.06578766500474012,1416650.5095809354,2184821.7699597282
20211223,229868.00557228335,13,989056.6719779673,0.0,1426533.428505919,2196343.8439168967
20211224,229868.00557228335,13,991505.8869514919,0.0,1418636.7789695105,2181580.098190805
20211227,229868.00557228335,13,981365.7817777242,0.0,1418054.1726185565,2183183.743460934
20211228,229868.00557228335,13,982673.5515668292,0.0,1428616.2656682653,2208973.3810879886
20211229,229868.00557228335,13,963298.6832147918,0.0,1407721.8820442227,2171213.899475469
20211230,1711.371698443134,23,967863.4737153398,0.23566155104092731,1418684.6304633794,2179834.8250654982
20211231,41841.72141553929,22,970364.4010887214,0.041409791038517926,1424121.9438245369,2191469.3532919856
20220104,41841.72141553929,22,973459.0196948467,0.0,1417604.9162740104,2183366.997836908
20220105,241157.05825739494,20,964046.7816304059,0.20701773800189674,1403294.1198988936,2164848.1147510246
20220106,273480.7721213271,19,947031.6355543477,0.03417603823888519,1388913.1893764378,2134724.4100721055
20220107,294590.2414141688,18,953766.6207352838,0.022161550703114676,1390105.7581432145,2139075.796848721
20220110,294590.2414141688,18,957841.7095336185,0.0,1396354.1831516505,2142685.7879561246
20220111,355279.7415344545,16,949099.3940731772,0.06402753973786686,1383015.8386715134,2123165.6309257266
20220112,382877.7616129816,15,948333.5216348213,0.0291394784382999,1396796.261772116,2148717.387332432
20220113,382877.7616129816,15,933472.8989261179,0.0,1373833.4252600886,2110475.1930219335
20220114,476279.17105784453,13,926388.5953438565,0.10095438329125737,1362537.1865201073,2093299.717143308
20220117,494900.7273883779,12,930010.1128057211,0.020049024852972892,1374224.6256355674,2109045.538961725
20220118,540476.9754787142,10,939137.4191219812,0.04859307424853762,1387505.144756246,2136611.745071886
20220119,540476.9754787142,10,937860.8668116651,0.0,1378001.4921594749,2115967.8491023066
20220120,540476.9754787142,10,939746.9329807693,0.0,1390434.434488451,2140077.3425851027
20220121,557848.8850067321,9,936439.9234494185,0.018575161066471467,1377694.723727094,2120433.337612748
20220124,557848.8850067321,9,936165.7237349969,0.0,1379834.6367676696,2122438.278611472
20220125,557848.8850067321,9,927213.5570090452,0.0,1348619.7236593524,2077042.0226359155
20220126,557848.8850067321,9,931174.0936980176,0.0,1358380.2177081546,2094840.3543348624
20220127,557848.8850067321,9,925982.3979515157,0.0,1331734.8916547052,2042054.8838557198
20220128,3138.424137934606,16,920435.5161577086,0.6492951523490925,1315562.0956440668,2017696.0191702775
20220207,3138.424137934606,16,943333.4697533947,0.0,1335832.074925523,2044570.4754005596
20220208,3138.424137934606,16,950944.2437747959,0.0,1328534.145586498,2025319.405654506
20220209,22414.4478158388,15,949503.8316080055,0.020327580031860616,1341012.431529845,2040682.7228959524
20220210,22414.4478158388,15,958986.5584803304,0.0,1337496.0962117126,2032254.5735238509
20220211,109378.23986567365,14,963795.3200911612,0.09034801303183347,1326407.4637722394,2019118.215689845
20220214,109378.23986567365,14,941734.8495773096,0.0,1312078.6798476197,1998128.6641493007
20220215,109378.23986567365,14,934561.8602106391,0.0,1326034.7986440845,2025462.9769685036
20220216,109378.23986567365,14,941341.3763663699,0.0,1331190.8835870586,2037155.9610658053
20220217,109378.23986567365,14,939751.6953891688,0.0,1334412.3845200762,2047516.9280493946
20220218,109378.23986567365,14,953303.0376109312,0.0,1340774.5865443558,2054620.0285665048
20220221,133742.95756300798,13,951723.6870610164,0.025633945431841124,1335896.703268447,2046489.8026060772
20220222,133742.95756300798,13,944714.5519132479,0.0,1318554.4571043353,2022926.757800517
20220223,133742.95756300798,13,938023.8639104635,0.0,1332648.682230394,2044006.6862103958
20220224,133742.95756300798,13,923000.8371471076,0.0,1305630.5757439854,2005365.2626854924
20220225,274950.85551851627,11,920751.5587608657,0.15356119229938475,1318344.6023601394,2020489.4707586253
20220228,274950.85551851627,11,921839.3232809167,0.0,1320714.4620070958,2026592.0451246717
20220301,509252.1833544395,7,932403.9777677334,0.2516144521481499,1331680.0353939629,2040862.7185130974
20220302,509252.1833544395,7,932336.9494590793,0.0,1319836.6465304121,2023353.8397550113
20220303,509252.1833544395,7,938763.092924204,0.0,1312061.5282579502,2011331.6533656653
20220304,3803.865330768589,17,933833.3778440772,0.5410994519938215,1296149.9841081153,1979392.160650821
20220307,3803.865330768589,17,919651.3858302723,0.0,1254740.396709639,1917447.2139073173
20220308,123289.5296633539,14,898618.3889105029,0.1331390491962853,1229550.1884628201,1881629.3637582138
20220309,308946.62081799895,11,888787.1045646332,0.20916005485150577,1218295.0847118455,1862793.4970134695
20220310,517864.4982461848,7,899221.715312755,0.232634311024048,1237461.9429286188,1892920.603631815
20220311,517864.4982461848,7,900336.7978980263,0.0,1241406.60676928,1895836.0355115
20220314,600460.1674555674,5,886555.0673687228,0.09328600827154027,1203424.0511178481,1831869.6557430404
20220315,600460.1674555674,5,876303.9172978128,0.0,1148381.6595947347,1755479.9369806624
20220316,643313.0080325179,4,882747.9810053448,0.048608008977152777,1198040.2680121816,1834438.397417357
20220317,709220.8991094192,3,880634.5690210649,0.07493878299370589,1221566.6567562188,1871823.3798307492
20220318,709220.8991094192,3,880270.9689956619,0.0,1229697.40387197,1884142.7760967992
20220321,709220.8991094192,3,880405.4528664914,0.0,1227634.6585718081,1877893.2118073162
20220322,709220.8991094192,3,876416.1783492551,0.0,1226639.895197157,1879801.5532027436
20220323,709220.8991094192,3,876500.377406379,0.0,1232757.506904884,1885867.2177776033
20220324,709220.8991094192,3,872936.4931461199,0.0,1225490.046860449,1873973.80430507
20220325,709220.8991094192,3,868467.7442329904,0.0,1203371.1550387824,1834967.109663516
20220328,709220.8991094192,3,869598.9959347879,0.0,1195845.2392750534,1820923.120830014
20220329,709220.8991094192,3,871216.0316809,0.0,1191716.6930974105,1810364.1818246678
20220330,766030.7828890572,2,874358.3602493665,0.06505780163868466,1226295.105005491,1872881.5138559362
20220331,766030.7828890572,2,869683.6043245557,0.0,1217214.2463006328,1855292.2838277724
